버스정류장ARS번호,역명,주소,아침,점심,오후,저녁
13928,이대전철역,서대문구,2559,1075,3473,890
13821,연대앞.세브란스병원,서대문구,11586,2217,4816,3429
13519,궁동근린공원회관,서대문구,96,69,129,87
13532,서대문지역자활센터,서대문구,178,133,377,168
13581,국민은행,서대문구,5215,2113,5233,1743
13919,브라운스톤우정,서대문구,4874,2695,6761,3071
13557,구종점,서대문구,355,233,721,431
13533,서대문구청.서대문구의회,서대문구,3821,1778,5175,1380
13848,국민은행,서대문구,2032,946,2999,2225
13589,가산빌라,서대문구,3529,1261,3269,1685
13600,스위스그랜드호텔,서대문구,3455,1264,3461,1810
13660,남양아파트,서대문구,1583,403,938,441
13563,송죽원,서대문구,5188,1715,6692,5261
13594,평화슈퍼,서대문구,2284,720,2534,1544
13912,홍제우체국,서대문구,4661,2527,8014,4081
13505,개미마을,서대문구,632,324,765,258
13516,삼거리연탄가게,서대문구,160,39,97,7
13668,유진상가다리앞,서대문구,4320,823,1740,410
13755,우리은행홍제동지점,서대문구,1994,1313,4322,2796
13853,삼거리연탄.약수터입구,서대문구,128,77,197,49
13936,홍지문35통,서대문구,422,160,519,141
13924,인왕산현대아파트117동,서대문구,591,327,1040,373
13915,인왕산현대아파트입구,서대문구,170,71,242,88
13593,반석블레스아파트,서대문구,299,244,964,725
13575,홍은사거리,서대문구,284,116,550,238
13907,홍은동국민주택,서대문구,226,126,402,348
13502,백련사,서대문구,564,181,310,62
13511,소공원,서대문구,807,139,398,195
13513,명지고후문,서대문구,14,6,46,5
13866,백련사,서대문구,366,192,796,826
13859,명지고후문,서대문구,684,64,154,60
13520,하나로마트.동신병원,서대문구,4884,1663,4027,1169
13823,남가좌동아이파크후문,서대문구,4445,1188,3785,3713
13830,남가좌동아이파크정문,서대문구,3912,1140,3636,2961
13724,아트레온,서대문구,1929,845,2734,1323
13500,정원슈퍼,서대문구,2421,1083,4263,3412
13947,홍은사회복지관별관,서대문구,717,213,370,141
13952,서강아파트1차정문앞,서대문구,2184,523,1037,401
13802,신촌전철역,서대문구,41597,15407,52993,38235
13545,홍제초등학교,서대문구,2725,979,2056,763
13820,가재울초등학교,서대문구,896,424,1296,1009
13938,대명빌라,서대문구,263,135,496,385
13939,인왕시장,서대문구,249,180,568,172
13945,홍은유원아파트입구,서대문구,3664,463,908,278
13944,동원베네스트아파트입구,서대문구,4741,994,3533,3020
13953,연희상가아파트,서대문구,63,49,209,139
13955,봉원사입구,서대문구,6788,2089,7329,3113
13957,구립은가어린이집,서대문구,172,97,577,959
13958,은가경로당앞,서대문구,309,155,1031,1248
13959,삼성유치원.씨유앞,서대문구,371,178,1380,1797
13960,두란노어린이집앞,서대문구,311,227,1308,1560
13961,은혜감사어린이집,서대문구,274,79,532,884
13962,백련어린이공원.공영주차장,서대문구,379,51,237,275
13963,상록운수,서대문구,108,35,96,84
13964,명지대학교교회,서대문구,859,281,1356,640
13965,명지대후문.세븐일레븐,서대문구,31,15,108,127
13966,백련어린이공원,서대문구,234,71,335,136
13967,은혜감사어린이집앞,서대문구,789,167,624,247
13968,두란노어린이집,서대문구,1212,161,454,172
13969,삼성유치원앞.씨유,서대문구,1339,186,468,215
13970,은가경로당.구립데이케어센터,서대문구,755,95,254,89
13971,구립은가어린이집앞,서대문구,253,38,97,29
13972,북가좌사거리,서대문구,362,48,236,107
13973,북가좌오거리,서대문구,299,107,291,101
13974,북가좌2동주민센터,서대문구,196,74,396,144
13976,빙그레슈퍼앞,서대문구,666,77,355,151
14001,마포역,마포구,95269,30877,104580,66903
14003,공덕역,마포구,40577,13297,53372,33126
14005,아현동주민센터,마포구,31862,9110,31011,18639
14007,마포경찰서,마포구,36432,10670,38351,21365
14009,아현초등학교,마포구,24989,7591,25852,15362
14101,마포구청.성산자동차검사소,마포구,8646,3148,9766,7075
14102,마포구청,마포구,10443,4394,12078,5985
14103,마포농수산물시장.월드컵공원,마포구,9363,4551,14961,6806
14104,월드컵경기장남측.월드컵공원,마포구,8323,3778,12069,8962
14105,월드컵경기장서측.문화비축기지,마포구,5403,3236,9839,5543
14107,월드컵파크3단지.난지천공원,마포구,4314,1722,6010,2400
14109,서부면허시험장,마포구,4904,1863,5464,1945
14111,DMC첨단산업센터,마포구,30220,6247,25106,13866
14115,월드컵공원입구.문화비축기지,마포구,1974,788,2225,1259
14115,월드컵공원입구,마포구,430,264,726,371
14116,월드컵파크3단지정문,마포구,8524,2211,5322,2360
14117,월드컵파크2단지.에스플렉스센터,마포구,14658,3629,14376,7115
14119,합정역,마포구,10891,4616,14339,10315
14121,서울화력발전소입구,마포구,3996,2103,7065,4690
14123,상수역,마포구,4353,2475,7247,5448
14125,서강초등학교,마포구,573,266,784,463
14127,광흥창역,마포구,2248,1145,4882,3248
14130,마포세무서,마포구,701,345,1282,677
14132,마포역,마포구,5586,1907,6414,4628
14141,공덕역.공덕시장,마포구,21839,5599,17471,9059
14142,공덕시장,마포구,14959,4543,17556,15264
14143,신덕성결교회,마포구,15202,4266,13846,10103
14145,한겨레신문사,마포구,27367,6902,21094,17246
14149,공덕오거리,마포구,13781,5797,18427,14181
14151,용마루고개.신공덕삼성아파트,마포구,5538,1420,3952,2899
14152,서울대동창회관,마포구,7033,2117,7050,5596
14153,공덕역,마포구,3998,1665,7606,6183
14154,도화동현대아파트,마포구,3627,1061,4250,3499
14156,중동초등학교,마포구,9469,3247,11146,9312
14158,성산2동주민센터,마포구,24645,8165,27078,18449
14160,성산119안전센터,마포구,23714,8526,26754,14282
14162,성산아파트,마포구,12046,3958,11253,6312
14164,상암휴먼시아아파트,마포구,14729,4942,17564,12081
14166,상암초등학교,마포구,30908,9519,30173,22067
14168,신촌로터리,마포구,17812,8481,27687,18616
14170,서강대학교,마포구,18449,7744,26424,17822
14172,광성중고등학교,마포구,16125,5601,18898,12736
14174,대흥역,마포구,18529,7032,22662,14802
14176,용강초등학교,마포구,9153,3178,9578,6472
14177,동도중학교.서울디자인고등학교,마포구,23995,8034,27095,16949
14179,공덕역.2번.출구,마포구,12042,4909,17768,11059
14179,공덕역2번출구,마포구,2302,849,2607,1569
14180,공덕역.1번.출구,마포구,16222,5450,17666,11921
14181,서서울농협홍대역점,마포구,3605,1347,4321,1917
14182,동교로사거리,마포구,2983,1168,4211,3616
14185,성산2교,마포구,14487,4540,14632,9501
14187,성미약수터,마포구,11968,3977,13791,8273
14189,경성중고.홍대부속여중고입구,마포구,12444,3722,13845,8229
14192,서울도시가스마포사옥,마포구,10862,3644,11231,6978
14194,마포구청역,마포구,35019,8892,33166,23769
14196,마포중앙도서관,마포구,11809,3787,11681,6879
14198,성산2교,마포구,20475,6324,23092,16749
14200,광흥창역.서강동주민센터,마포구,39706,7917,33932,21908
14202,창전현대홈타운,마포구,10026,2752,10382,6218
14204,신촌로터리,마포구,16698,5550,19954,13600
14207,이화여대입구,마포구,10709,4089,14507,9800
14210,대흥교회,마포구,4988,1835,6524,4429
14212,서강대학교후문,마포구,4019,1464,5125,2744
14215,굴레방다리.아현역,마포구,2707,913,2737,1109
14216,양화진성지공원입구,마포구,5741,1392,3497,1672
14218,홀트아동복지회,마포구,7768,4279,18885,17833
14219,합정역,마포구,27312,8016,23805,15769
14224,홍대입구역,마포구,17457,4844,20381,15319
14226,연남동,마포구,46796,16007,43813,19298
14228,신촌역,마포구,15436,6993,19751,11858
14230,극동방송,마포구,2645,1707,4997,3730
14232,홍익대학교,마포구,4211,3243,10265,6500
14234,산울림소극장,마포구,4689,2588,8220,5428
14236,신수중학교,마포구,1942,701,2390,1459
14238,래미안웰스트림아파트,마포구,1120,479,1757,971
14239,한국출판콘텐츠센터,마포구,1940,635,1397,894
14240,용강동주민센터,마포구,4668,1751,5540,3816
14242,용강동입구,마포구,383,202,1072,727
14243,마포대교입구,마포구,1319,326,813,700
14244,메세나폴리스,마포구,3259,1651,6172,5060
14245,마포한강푸르지오,마포구,11055,4207,14001,9846
14246,성산초등학교입구,마포구,9200,4228,14044,8070
14248,기업은행서교동지점(최규하대통령가옥),마포구,7537,3907,12731,7807
14250,망원시장.망원동월드컵시장입구,마포구,9119,4431,13632,9465
14252,마포구청역입구,마포구,10068,4010,12445,8600
14254,성서초등학교,마포구,1411,601,1882,1087
14257,미원아파트입구,마포구,2495,784,2184,1726
14259,망원2동주민센터,마포구,2834,840,2547,1808
14261,청기와빌라,마포구,1587,625,2082,1383
14263,망원정입구,마포구,1737,781,1856,1183
14264,성산초등학교,마포구,548,257,492,200
14265,서서울농협,마포구,4981,1997,6575,4865
14267,망원1동주민센터,마포구,5742,2549,7635,4447
14269,동교초등학교,마포구,4032,1747,5982,4432
14271,월드컵파크7단지,마포구,22383,6403,24357,15016
14273,월드컵경기장북측,마포구,12142,2913,9674,6430
14275,경성중고.홍대부속여중고입구,마포구,633,206,939,523
14283,삼진제약,마포구,4171,2340,7144,4383
14284,홍대입구역사거리,마포구,3319,2318,8903,7389
14286,상암DMC홍보관.YTN,마포구,54972,14876,51902,37419
14288,월드컵파크5단지.상암중고등학교입구,마포구,23669,4288,19817,14251
14289,월드컵파크5단지,마포구,19943,5662,23420,14573
14290,상암DMC입구,마포구,2665,491,2439,777
14291,상암고등학교,마포구,20363,4612,19005,9042
14292,월드컵파크3단지후문,마포구,4152,1106,3283,2340
14293,마포아트센터,마포구,8566,2376,7155,3085
14295,월드컵파크4단지후문.JTBC,마포구,5509,1073,6282,2691
14296,디지털미디어시티역2번출구,마포구,56091,7166,31004,20690
14306,월드컵파크4단지후문.JTBC,마포구,3635,523,3407,2677
14307,누리꿈스퀘어.MBC,마포구,30065,5477,18885,12343
14308,월드메르디앙아파트,마포구,445,155,649,339
14310,한강밤섬자이아파트,마포구,942,340,999,620
14312,서강해모로아파트,마포구,327,119,435,323
14314,서교동주민센터.마포신문사,마포구,1032,452,2127,1667
14315,동교로사거리,마포구,6774,2880,11370,14456
14316,월드컵경기장북측,마포구,623,256,1253,518
14317,강변한신코아,마포구,4647,1789,6680,3418
14256,새서울의원,마포구,3969,1578,6134,6670
14332,월드컵공원입구.문화비축기지,마포구,1521,1036,3923,1369
14332,난지천공원주차장입구,마포구,338,185,612,110
13025,이대역,서대문구,17718,10750,38893,27726
14012,합정역,마포구,31470,11985,51762,52859
14014,서교동,마포구,27192,9538,36271,25626
14016,홍대입구역,마포구,34414,13432,48627,31576
13019,동교동삼거리,서대문구,18697,9724,38718,30586
13021,신촌오거리.현대백화점,서대문구,27267,17612,72539,57663
13023,신촌오거리.2호선신촌역,서대문구,12361,8066,31292,22386
14064,이대역,마포구,40635,14032,34778,21291
14063,신촌오거리.2호선신촌역,마포구,17536,6026,18335,12946
14062,신촌오거리.현대백화점,마포구,34699,14645,35981,19612
14061,동교동삼거리,마포구,47733,17964,50423,29370
14015,홍대입구역,마포구,47968,20787,68032,50546
14013,서교동,마포구,30703,14705,44250,28048
14011,합정역,마포구,33378,12659,40975,25691
14333,디지털미디어시티역,마포구,517,138,574,236
14331,난지한강공원,마포구,624,487,1426,502
14335,월드컵파크9.10.11.12단지,마포구,19138,5363,19221,9911
14341,수색교,마포구,556,181,926,1288
14338,월드컵파크10단지,마포구,826,513,2631,2989
14337,하늘초등학교,마포구,2140,1287,5261,5625
14339,월드컵파크11.12단지,마포구,8585,2015,4450,1128
14340,수색교,마포구,2315,549,1444,472
14353,월드컵아이파크,마포구,2392,692,2254,1698
14351,가좌행복주택.건영월드컵아파트,마포구,3839,1102,3891,2588
14349,중동현대아파트,마포구,6679,1456,4898,3301
14347,청구아파트.참누리아파트,마포구,6977,1488,5450,4689
14344,디지털미디어시티역,마포구,10853,2330,10983,6895
14359,공항철도디지털미디어시티역,마포구,39605,6338,33722,19477
14357,SBS.YTN,마포구,10857,1990,8055,4649
14355,DMC첨단산업센터,마포구,7869,1528,13151,6683
14867,신촌역,마포구,11436,6710,22002,12898
14895,합정역,마포구,4066,2290,12166,13202
14361,상암동주민센터앞,마포구,594,197,2047,992
14135,공덕역10번출구,마포구,4583,1389,6128,4754
14213,마포자이2차아파트.대흥역,마포구,1134,492,1958,1059
14100,아현동가구단지,마포구,11250,2625,6808,4344
13042,웨딩타운,서대문구,39814,12574,41139,28264
14068,아현역,마포구,61676,23965,80921,52439
14184,성산동,마포구,1586,447,1832,1639
14131,중앙잔디광장,마포구,0,1,29,3
14133,노을공원입구(난지미술창작스튜디오),마포구,5,12,61,11
14137,난지천공원,마포구,0,5,11,0
14140,난지천공원다목적구장,마포구,2,8,10,2
14147,노을공원입구(난지미술창작스튜디오),마포구,2,12,13,2
14148,난지한강공원(야구장),마포구,2,7,48,0
14138,월드컵경기장역,마포구,12,15,93,8
14139,마포구청.농수산물시장,마포구,4,6,35,3
14136,난지천공원다목적구장,마포구,1,0,13,0
14342,가좌역1번출구,마포구,2416,639,2803,2421
14343,가좌역,마포구,1935,530,1573,773
14601,MBC,마포구,10826,332,1180,563
14602,월드컵파크4단지,마포구,492,96,850,816
14603,상암중학교,마포구,965,85,735,561
14604,서울산업진흥원.국악방송,마포구,1429,102,321,135
14605,우리기술사옥.한국지역정보개발원,마포구,2572,117,366,182
14606,DMC빌,마포구,700,42,262,197
14607,우리금융상암센터.DMC빌,마포구,52,29,1843,567
14623,스탠포드호텔,마포구,66,30,1136,223
14624,우리기술사옥.한국지역정보개발원,마포구,116,73,2590,1011
14625,전자회관,마포구,87,77,1468,500
14626,상암중학교,마포구,249,120,472,103
14627,월드컵파크6단지,마포구,789,80,218,29
14628,YTN뉴스퀘어.씨제이이앤엠,마포구,566,238,4536,2683
14508,태양빌딩,마포구,4066,913,3331,2586
14969,다운교회,마포구,193,175,357,302
