일련번호	시군구	읍면동리	지번구분	본번지	부번지	시도명	시군구명	소재지	지목	면적	용도지역1	이용상황	주위환경	지세명	형상명	도로교통	공시지가	지리적위치1	지리적위치2
887	11140	15400	1	139	5	서울특별시	중구	 오장동 139-5	대	115	일반상업지역	상업용	노선 상가지대	평지	가로장방형	광대한면	8780000	수도주유소북측	인근(유풍B/D)
888	11140	15400	1	139	11	서울특별시	중구	 오장동 139-11	대	174.2	일반상업지역	상업용	시장주변 상가지대	평지	정방형	소로한면	5850000	중부시장	남동측도로월편
889	11140	15400	1	139	16	서울특별시	중구	 오장동 139-16	대	291.2	일반상업지역	상업용	시장지대	평지	가로장방형	소로각지	6630000	중부시장	동측인근
890	11140	15400	1	145	13	서울특별시	중구	 오장동 145-13	대	46.6	일반상업지역	상업용	시장지대	평지	정방형	소로한면	5590000	중부시장내	
891	11140	15400	1	148	15	서울특별시	중구	 오장동 148-15	대	446.9	일반상업지역	상업용	노선 상가지대	평지	세로장방형	중로한면	8300000	중부시장	남측인근
892	11140	15400	1	148	18	서울특별시	중구	 오장동 148-18	대	93.2	일반상업지역	상업용	노선 상가지대	평지	정방형	중로각지	9040000	중부시장	남측인근
893	11140	15400	1	148	23	서울특별시	중구	 오장동 148-23	대	145.5	일반상업지역	상업용	시장지대	평지	세로장방형	세로(가)	5750000	중부시장내	
894	11140	15400	1	148	45	서울특별시	중구	 오장동 148-45	대	72.7	일반상업지역	상업용	시장지대	평지	세로장방형	세로(가)	5850000	중부시장내	
895	11140	15400	1	181	3	서울특별시	중구	 오장동 181-3	대	122.3	일반상업지역	상업용	후면 상가지대	평지	정방형	세로(가)	5120000	을지전화국	남서측 인근
896	11140	15400	1	206	1	서울특별시	중구	 오장동 206-1	대	142.1	일반상업지역	상업용	노선 상가지대	평지	정방형	광대소각	9770000	수도주유소	북측 인근
897	11140	15400	1	206	4	서울특별시	중구	 오장동 206-4	대	297.2	일반상업지역	상업용	후면 상가지대	평지	가로장방형	소로한면	6840000	묵정공원동측인근	(나산넥서스타워)
898	11140	15400	1	206	14	서울특별시	중구	 오장동 206-14	대	105.8	일반상업지역	상업용	후면 상가지대	평지	사다리형	세로(가)	5700000	수도주유소	남측 인근
899	11140	15400	1	206	24	서울특별시	중구	 오장동 206-24	대	122	일반상업지역	상업용	노선 상가지대	평지	사다리형	광대세각	9040000	퇴계로5가로타리	
900	11140	15500	1	5	10	서울특별시	중구	 을지로3가 5-10	대	64.5	일반상업지역	상업용	노선 상가지대	평지	세로장방형	중로한면	13400000	을지로3가역	북측인근
901	11140	15500	1	5	18	서울특별시	중구	 을지로3가 5-18	대	148.4	일반상업지역	상업용	후면 상가지대	평지	세로장방형	소로한면	10400000	을지로3가역	북측인근
902	11140	15500	1	5	28	서울특별시	중구	 을지로3가 5-28	대	139.8	일반상업지역	상업용	노선 상가지대	평지	세로장방형	광대한면	15400000	을지로3가역	북측인근
903	11140	15500	1	65	6	서울특별시	중구	 을지로3가 65-6	대	165.3	일반상업지역	상업용	노선 상가지대	평지	세로장방형	광대한면	16100000	을지로3가역	북측인근
904	11140	15500	1	65	11	서울특별시	중구	 을지로3가 65-11	대	111.7	일반상업지역	상업용	후면 상가지대	평지	세로장방형	소로한면	10500000	을지로3가역	북측인근
905	11140	15500	1	95	13	서울특별시	중구	 을지로3가 95-13	대	235.7	일반상업지역	상업용	후면 상가지대	평지	사다리형	소로한면	9700000	을지로3가역	북측인근
906	11140	15500	1	104	5	서울특별시	중구	 을지로3가 104-5	대	167.9	일반상업지역	상업용	후면 상가지대	평지	사다리형	세로(가)	9100000	우리은행을지지점	북측인근
908	11140	15500	1	144	0	서울특별시	중구	 을지로3가 144	대	39.7	일반상업지역	상업용	노선 상가지대	평지	사다리형	광대한면	17300000	을지로3가역	동측대로변
909	11140	15500	1	156	0	서울특별시	중구	 을지로3가 156	대	102.5	일반상업지역	상업용	도심 상가지대	평지	가로장방형	세로(불)	7780000	우리은행을지지점	동측인근
910	11140	15500	1	162	1	서울특별시	중구	 을지로3가 162-1	대	59.5	일반상업지역	상업용	노선 상가지대	평지	사다리형	중로한면	17200000	우리은행을지지점	동측도로월편
911	11140	15500	1	201	0	서울특별시	중구	 을지로3가 201	대	69.4	일반상업지역	상업용	도심 상가지대	평지	가로장방형	세로(불)	7670000	우리은행을지지점	북동측인근
912	11140	15500	1	211	0	서울특별시	중구	 을지로3가 211	대	142.1	일반상업지역	상업용	후면 상가지대	평지	사다리형	세로(가)	10100000	을지로3가역	북동측인근
913	11140	15500	1	219	1	서울특별시	중구	 을지로3가 219-1	대	27.8	일반상업지역	상업용	후면 상가지대	평지	사다리형	세로(불)	6950000	우리은행을지로	지점 북동측인근
914	11140	15500	1	225	6	서울특별시	중구	 을지로3가 225-6	대	131.2	일반상업지역	상업용	도심 상가지대	평지	사다리형	세로(불)	7520000	대림상가	서측인근
915	11140	15500	1	240	3	서울특별시	중구	 을지로3가 240-3	대	131.2	일반상업지역	상업용	노선 상가지대	평지	사다리형	광대한면	18900000	을지로3가역동측	인근을지로변
916	11140	15500	1	241	6	서울특별시	중구	 을지로3가 241-6	대	99.2	일반상업지역	상업용	후면 상가지대	평지	세로장방형	세로(가)	10900000	대림상가	서측인근
917	11140	15500	1	251	3	서울특별시	중구	 을지로3가 251-3	대	53.6	일반상업지역	상업용	도심 상가지대	평지	사다리형	광대한면	19200000	을지로4가역	서측광대로변
918	11140	15500	1	257	0	서울특별시	중구	 을지로3가 257	대	112.4	일반상업지역	상업용	후면 상가지대	평지	사다리형	세로(가)	10100000	삼풍상가	서측인근
919	11140	15500	1	260	12	서울특별시	중구	 을지로3가 260-12	대	72.7	일반상업지역	상업용	후면 상가지대	평지	사다리형	세로(불)	6210000	삼풍상가	서측인근
920	11140	15500	1	267	0	서울특별시	중구	 을지로3가 267	대	128.9	일반상업지역	상업용	후면 상가지대	평지	사다리형	세로(가)	7990000	삼풍상가	서측인근
921	11140	15500	1	272	2	서울특별시	중구	 을지로3가 272-2	대	69.4	일반상업지역	상업용	노선 상가지대	평지	사다리형	광대한면	16600000	을지로3가역	동측인근광로변
922	11140	15500	1	286	0	서울특별시	중구	 을지로3가 286	대	119.3	일반상업지역	상업용	후면 상가지대	평지	부정형	세로(가)	8770000	을지로3가사거리	남동측인근
923	11140	15500	1	291	21	서울특별시	중구	 을지로3가 291-21	대	76	일반상업지역	상업용	후면 상가지대	평지	세로장방형	세로(가)	8460000	우리은행을지로	지점 남동측인근
924	11140	15500	1	291	29	서울특별시	중구	 을지로3가 291-29	대	109.1	일반상업지역	상업용	후면 상가지대	평지	정방형	세로(불)	6890000	을지로3가역	동측인근
925	11140	15500	1	291	43	서울특별시	중구	 을지로3가 291-43	대	92.6	일반상업지역	상업용	노선 상가지대	평지	세로장방형	중로한면	15500000	을지로3가사거리	남측인근
926	11140	15500	1	291	49	서울특별시	중구	 을지로3가 291-49	대	125	일반상업지역	상업용	노선 상가지대	평지	사다리형	광대한면	18600000	을지로3가역	동측 인근
928	11140	15500	1	302	2	서울특별시	중구	 을지로3가 302-2	대	197.4	일반상업지역	상업용	후면 상가지대	평지	사다리형	세로(가)	8620000	을지로3가역	남측인근
929	11140	15500	1	302	18	서울특별시	중구	 을지로3가 302-18	대	103.1	일반상업지역	상업용	후면 상가지대	평지	사다리형	세로(가)	9090000	을지로3가역	남측인근
930	11140	15500	1	315	18	서울특별시	중구	 을지로3가 315-18	대	60.5	일반상업지역	상업용	노선 상가지대	평지	세로장방형	광대한면	15800000	을지로3가역	남측인근
931	11140	15500	1	320	8	서울특별시	중구	 을지로3가 320-8	대	79.3	일반상업지역	상업용	후면 상가지대	평지	세로장방형	세로(가)	7630000	쌍용B/D	북측인근
932	11140	15500	1	320	20	서울특별시	중구	 을지로3가 320-20	대	26.8	일반상업지역	상업용	후면 상가지대	평지	가로장방형	세로(불)	6430000	씨티은행	서측인근
933	11140	15500	1	322	1	서울특별시	중구	 을지로3가 322-1	대	140.8	일반상업지역	상업용	후면 상가지대	평지	사다리형	세로(가)	8980000	을지로3가역	남측인근
934	11140	15500	1	322	5	서울특별시	중구	 을지로3가 322-5	대	154.1	일반상업지역	상업용	후면 상가지대	평지	사다리형	세로(불)	7060000	상지빌딩	남서측인근
935	11140	15500	1	326	0	서울특별시	중구	 을지로3가 326	대	373.9	일반상업지역	상업용	후면 상가지대	평지	사다리형	세로(가)	8520000	을지병원 북서측	인근(상지B/D)
936	11140	15500	1	334	7	서울특별시	중구	 을지로3가 334-7	대	99	일반상업지역	상업용	후면 상가지대	평지	사다리형	세로(가)	9560000	우리은행을지로	지점 남서측인근
937	11140	15500	1	342	2	서울특별시	중구	 을지로3가 342-2	대	116.3	일반상업지역	상업용	노선 상가지대	평지	부정형	광대한면	15400000	을지로3가역	입구부근
938	11140	15500	1	350	1	서울특별시	중구	 을지로3가 350-1	대	176.9	일반상업지역	상업용	노선 상가지대	평지	사다리형	중로한면	14400000	을지로3가역	남측인근
939	11140	15600	1	9	0	서울특별시	중구	 입정동 9	대	178.5	일반상업지역	상업용	노선 상가지대	평지	세로장방형	소로한면	20300000	세운상가 남서측 	청계천로변
940	11140	15600	1	33	2	서울특별시	중구	 입정동 33-2	대	9.9	일반상업지역	상업용	도심 상가지대	평지	사다리형	세로(가)	9980000	청계호텔	북서측인근
941	11140	15600	1	44	0	서울특별시	중구	 입정동 44	대	49.6	일반상업지역	상업용	도심 상가지대	평지	사다리형	세로(불)	6950000	청계호텔	동측인근
942	11140	15600	1	55	0	서울특별시	중구	 입정동 55	대	72.7	일반상업지역	상업용	도심 상가지대	평지	사다리형	세각(불)	7630000	대림상가	서측인근
943	11140	15600	1	59	0	서울특별시	중구	 입정동 59	대	158.7	일반상업지역	상업용	도심 상가지대	평지	가로장방형	세로(가)	10900000	대림상가	서측인근
944	11140	15600	1	68	1	서울특별시	중구	 입정동 68-1	대	56.2	일반상업지역	상업용	도심 상가지대	평지	부정형	세로(가)	10300000	대림상가	서측인근
945	11140	15600	1	85	0	서울특별시	중구	 입정동 85	대	52.9	일반상업지역	상업용	도심 상가지대	평지	사다리형	세로(불)	7470000	대림상가	서측인근
946	11140	15600	1	124	0	서울특별시	중구	 입정동 124	대	105.8	일반상업지역	상업용	도심 상가지대	평지	사다리형	세로(불)	8040000	대림상가	서측인근
947	11140	15600	1	135	0	서울특별시	중구	 입정동 135	대	89.3	일반상업지역	상업용	후면 상가지대	평지	사다리형	세로(가)	10900000	대림상가	서측인근
948	11140	15600	1	142	0	서울특별시	중구	 입정동 142	대	261.8	일반상업지역	상업용	도심 상가지대	평지	사다리형	소로한면	20300000	대림상가서측인근	청계천로변
949	11140	15600	1	161	0	서울특별시	중구	 입정동 161	대	102.5	일반상업지역	상업용	도심 상가지대	평지	사다리형	세로(불)	7470000	우리은행을지로	지점북동측인근
950	11140	15600	1	206	3	서울특별시	중구	 입정동 206-3	대	57.9	일반상업지역	상업용	노선 상가지대	평지	가로장방형	중로각지	22000000	청계천로변	
951	11140	15600	1	227	1	서울특별시	중구	 입정동 227-1	대	119	일반상업지역	상업용	노선 상가지대	평지	사다리형	중로한면	13900000	우리은행을지로	지점북측인근
952	11140	15600	1	239	0	서울특별시	중구	 입정동 239	대	105.8	일반상업지역	상업용	후면 상가지대	평지	사다리형	세로(불)	6100000	우리은행을지로	지점북측인근
953	11140	15600	1	243	2	서울특별시	중구	 입정동 243-2	대	105.8	일반상업지역	상업용	후면 상가지대	평지	세로장방형	세로(가)	7580000	우리은행을지로	지점북측인근
954	11140	15600	1	257	5	서울특별시	중구	 입정동 257-5	대	186.1	일반상업지역	상업용	노선 상가지대	평지	세로장방형	소로한면	16800000	을지로3가역 북측	인근청계천로변
955	11140	15600	1	258	6	서울특별시	중구	 입정동 258-6	대	95.9	일반상업지역	상업용	후면 상가지대	평지	사다리형	세로(불)	5780000	우리은행을지로	지점북서측인근
956	11140	15600	1	267	0	서울특별시	중구	 입정동 267	대	194.9	일반상업지역	상업용	후면 상가지대	평지	사다리형	세로(가)	8040000	우리은행을지로지	점 북서측인근
957	11140	15600	1	272	4	서울특별시	중구	 입정동 272-4	대	115.7	일반상업지역	상업용	후면 상가지대	평지	세로장방형	세로(불)	6580000	을지로3가역	북측인근
958	11140	15700	1	9	0	서울특별시	중구	 산림동 9	대	43	일반상업지역	상업용	도심 상가지대	평지	사다리형	세로(가)	9350000	을지로4가역	북측인근
959	11140	15700	1	18	1	서울특별시	중구	 산림동 18-1	대	57.5	일반상업지역	상업용	도심 상가지대	평지	가로장방형	세로(가)	11900000	을지로4가역	북측인근
960	11140	15700	1	24	0	서울특별시	중구	 산림동 24	대	82.6	일반상업지역	상업용	도심 상가지대	평지	세로장방형	세로(불)	7630000	을지로４가역	북측인근
961	11140	15700	1	35	1	서울특별시	중구	 산림동 35-1	대	82.6	일반상업지역	상업용	도심 상가지대	평지	사다리형	세로(불)	6430000	을지로4가역	북측인근
962	11140	15700	1	51	0	서울특별시	중구	 산림동 51	대	178.5	일반상업지역	상업용	도심 상가지대	평지	사다리형	세로(가)	10500000	하나은행을지로4	가지점북측인근
963	11140	15700	1	56	3	서울특별시	중구	 산림동 56-3	대	195	일반상업지역	상업용	도심 상가지대	평지	사다리형	세각(불)	6810000	을지로４가역	북서측인근
964	11140	15700	1	64	0	서울특별시	중구	 산림동 64	대	72.7	일반상업지역	상업용	도심 상가지대	평지	사다리형	세로(불)	7370000	을지로4가역	북서측인근
965	11140	15700	1	73	0	서울특별시	중구	 산림동 73	대	208.3	일반상업지역	상업용	도심 상가지대	평지	가로장방형	세로(가)	9700000	을지로4가역	북측인근
966	11140	15700	1	82	1	서울특별시	중구	 산림동 82-1	대	115	일반상업지역	상업용	도심 상가지대	평지	사다리형	세로(가)	9560000	반석교회	북측인접
967	11140	15700	1	112	7	서울특별시	중구	 산림동 112-7	대	56.5	일반상업지역	상업용	도심 상가지대	평지	가로장방형	세로(가)	9190000	대림상가	동측인근
968	11140	15700	1	123	0	서울특별시	중구	 산림동 123	대	66.1	일반상업지역	상업용	도심 상가지대	평지	정방형	세로(불)	7630000	하나은행을지로4	가지점북서측인근
969	11140	15700	1	173	1	서울특별시	중구	 산림동 173-1	대	50.6	일반상업지역	상업용	도심 상가지대	평지	사다리형	중로한면	11000000	대림상가	동측옆
970	11140	15700	1	185	0	서울특별시	중구	 산림동 185	대	52.9	일반상업지역	상업용	도심 상가지대	평지	사다리형	세로(불)	7260000	대림상가	동측인근
971	11140	15700	1	189	0	서울특별시	중구	 산림동 189	대	82.6	일반상업지역	상업용	도심 상가지대	평지	사다리형	세로(불)	7520000	대림상가	동측인근
972	11140	15700	1	190	25	서울특별시	중구	 산림동 190-25	대	72.1	일반상업지역	상업용	도심 상가지대	평지	사다리형	세로(불)	6810000	대림상가	동측인근
973	11140	15700	1	192	3	서울특별시	중구	 산림동 192-3	대	64.1	일반상업지역	상업용	노선 상가지대	평지	사다리형	소로한면	20300000	아세아극장앞	(선행빌딩)
974	11140	15700	1	229	3	서울특별시	중구	 산림동 229-3	대	46.3	일반상업지역	상업용	노선 상가지대	평지	사다리형	중로한면	12700000	대림상가	서측옆
975	11140	15700	1	243	5	서울특별시	중구	 산림동 243-5	대	157	일반상업지역	상업용	노선 상가지대	평지	정방형	소로각지	21200000	대림상가서측인근	청계대로변
976	11140	15700	1	248	2	서울특별시	중구	 산림동 248-2	대	72.7	일반상업지역	상업용	도심 상가지대	평지	가로장방형	세로(가)	11300000	대림상가서측	인근(태성빌딩)
977	11140	15700	1	258	0	서울특별시	중구	 산림동 258	대	62.8	일반상업지역	상업용	도심 상가지대	평지	사다리형	세로(불)	7260000	대림상가	서측인근
978	11140	15700	1	273	0	서울특별시	중구	 산림동 273	대	49.6	일반상업지역	상업용	도심 상가지대	평지	사다리형	세로(불)	6270000	대림상가	서측인근
979	11140	15700	1	284	0	서울특별시	중구	 산림동 284	대	95.9	일반상업지역	상업용	도심 상가지대	평지	사다리형	세로(불)	6910000	대림상가	서측 인근
980	11140	15700	1	294	0	서울특별시	중구	 산림동 294	대	119	일반상업지역	상업용	도심 상가지대	평지	사다리형	세로(가)	11300000	대림상가	서측 인근
982	11140	15800	1	24	10	서울특별시	중구	 충무로3가 24-10	대	152.7	일반상업지역	상업용	후면 상가지대	평지	세로장방형	소로한면	8670000	극동빌딩	북측인근
983	11140	15800	1	29	1	서울특별시	중구	 충무로3가 29-1	대	72.1	일반상업지역	상업용	후면 상가지대	평지	부정형	소로한면	8980000	극동B/D	북동측인근
984	11140	15800	1	30	16	서울특별시	중구	 충무로3가 30-16	대	167.6	일반상업지역	상업용	노선 상가지대	평지	세로장방형	중로한면	11700000	스카라극장남측로	변(진고개식당)
985	11140	15800	1	38	6	서울특별시	중구	 충무로3가 38-6	대	22.1	일반상업지역	상업용	후면 상가지대	평지	정방형	세로(가)	8720000	충무로역	북측인근
986	11140	15800	1	38	17	서울특별시	중구	 충무로3가 38-17	대	158.4	일반상업지역	상업용	노선 상가지대	평지	사다리형	중로한면	12700000	매일경제신문사	북측인근
987	11140	15800	1	39	1	서울특별시	중구	 충무로3가 39-1	대	288.9	일반상업지역	상업용	노선 상가지대	평지	사다리형	중로각지	11700000	충무로역	북측인근
988	11140	15800	1	51	7	서울특별시	중구	 충무로3가 51-7	대	171.9	일반상업지역	상업용	후면 상가지대	평지	세로장방형	소로한면	8470000	극동B/D동측인근	(우형빌딩)
989	11140	15800	1	56	19	서울특별시	중구	 충무로3가 56-19	대	66.8	일반상업지역	상업용	후면 상가지대	평지	세로장방형	소로한면	9250000	극동B/D	북동측인근
990	11140	15800	1	57	9	서울특별시	중구	 충무로3가 57-9	대	67.1	일반상업지역	상업용	후면 상가지대	평지	가로장방형	소로각지	8980000	극동빌딩북동측	(양지B/D)
991	11140	15800	1	57	15	서울특별시	중구	 충무로3가 57-15	대	84.6	일반상업지역	상업용	후면 상가지대	평지	세로장방형	소로한면	8960000	극동B/D	북동측인근
992	11140	15800	1	58	2	서울특별시	중구	 충무로3가 58-2	대	116.7	일반상업지역	상업용	후면 상가지대	평지	사다리형	소로각지	8930000	극동빌딩	북동측인근
993	11140	15800	1	58	4	서울특별시	중구	 충무로3가 58-4	대	236	일반상업지역	상업용	후면 상가지대	평지	세로장방형	세로(가)	8980000	극동B/D	북측인근
994	11140	15800	1	59	7	서울특별시	중구	 충무로3가 59-7	대	92.6	일반상업지역	상업용	후면 상가지대	평지	세로장방형	소로한면	9090000	극동빌딩북측도로	월편(예림빌딩)
995	11140	15800	1	59	22	서울특별시	중구	 충무로3가 59-22	대	230.7	일반상업지역	상업용	후면 상가지대	평지	세로장방형	중로각지	11200000	극동B/D북측인근	(영한B/D별관)
996	11140	15900	1	17	2	서울특별시	중구	 초동 17-2	대	390.6	일반상업지역	상업용	후면 상가지대	평지	사다리형	세각(가)	10900000	명보극장	북측인근
997	11140	15900	1	18	10	서울특별시	중구	 초동 18-10	대	105.8	일반상업지역	상업용	노선 상가지대	평지	세로장방형	중로한면	15100000	명보극장	북서측 중로변
998	11140	15900	1	19	7	서울특별시	중구	 초동 19-7	대	909.1	일반상업지역	상업용	후면 상가지대	평지	가로장방형	세로(가)	8200000	동부빌딩	동측 주차B/D
999	11140	15900	1	19	12	서울특별시	중구	 초동 19-12	대	126.9	일반상업지역	상업용	노선 상가지대	평지	세로장방형	중로각지	14900000	명보극장	서측 사거리
1001	11140	15900	1	35	3	서울특별시	중구	 초동 35-3	대	78.7	일반상업지역	상업용	노선 상가지대	평지	사다리형	중로한면	14300000	스카라극장동측도	로변(영진약국)
1002	11140	15900	1	40	2	서울특별시	중구	 초동 40-2	대	203.3	일반상업지역	상업용	노선 상가지대	평지	사다리형	중로한면	12500000	스카라극장	남측인접
1003	11140	15900	1	51	2	서울특별시	중구	 초동 51-2	대	56.2	일반상업지역	상업용	후면 상가지대	평지	정방형	세로(불)	5850000	스카라극장	남측인근
1004	11140	15900	1	53	2	서울특별시	중구	 초동 53-2	대	110.1	일반상업지역	상업용	후면 상가지대	평지	세로장방형	세각(가)	8980000	극동빌딩북동측	인근(파주옥)
1005	11140	15900	1	53	11	서울특별시	중구	 초동 53-11	대	94.2	일반상업지역	상업용	후면 상가지대	평지	사다리형	세로(가)	6730000	스카라극장	남서측인근
1006	11140	15900	1	62	0	서울특별시	중구	 초동 62	대	122.3	일반상업지역	상업용	후면 상가지대	평지	가로장방형	세각(가)	9770000	스카라극장	서측인근
1008	11140	15900	1	155	3	서울특별시	중구	 초동 155-3	대	152.7	일반상업지역	상업용	후면 상가지대	평지	가로장방형	세각(가)	8770000	스카라극장	남서측인근
1009	11140	15900	1	156	8	서울특별시	중구	 초동 156-8	대	166.3	일반상업지역	상업용	후면 상가지대	평지	정방형	소로각지	9580000	쌍용B/D남동측	인근(광성빌딩)
1010	11140	16000	1	5	8	서울특별시	중구	 인현동1가 5-8	대	16.9	일반상업지역	상업용	노선 상가지대	평지	사다리형	중로한면	9560000	삼풍상가	서측 도로월편
1011	11140	16000	1	24	2	서울특별시	중구	 인현동1가 24-2	대	59.5	일반상업지역	상업용	후면 상가지대	평지	세로장방형	세로(가)	7890000	삼풍상가서측인근	(동서빌딩)
1012	11140	16000	1	32	1	서울특별시	중구	 인현동1가 32-1	대	175.2	일반상업지역	상업용	후면 상가지대	평지	사다리형	세로(가)	8250000	삼풍상가	서측인근
1013	11140	16000	1	38	2	서울특별시	중구	 인현동1가 38-2	대	26.4	일반상업지역	상업용	후면 상가지대	평지	세로장방형	세로(가)	9700000	삼풍상가	서측인근
1014	11140	16000	1	44	1	서울특별시	중구	 인현동1가 44-1	대	74.3	일반상업지역	상업용	후면 상가지대	평지	세로장방형	세로(가)	7890000	삼풍상가	서측인근
1015	11140	16000	1	50	2	서울특별시	중구	 인현동1가 50-2	대	125.6	일반상업지역	상업용	후면 상가지대	평지	사다리형	세각(불)	6050000	삼풍상가	서측인근
1016	11140	16000	1	64	0	서울특별시	중구	 인현동1가 64	대	85.8	일반상업지역	상업용	후면 상가지대	평지	사다리형	세각(가)	10300000	명보극장	북동측인근
1017	11140	16000	1	69	1	서울특별시	중구	 인현동1가 69-1	대	74	일반상업지역	상업용	후면 상가지대	평지	정방형	세로(불)	6480000	삼풍상가	서측인근
1018	11140	16000	1	70	7	서울특별시	중구	 인현동1가 70-7	대	82.6	일반상업지역	상업용	후면 상가지대	평지	세로장방형	세로(불)	6370000	삼풍상가	서측인근
1019	11140	16000	1	91	1	서울특별시	중구	 인현동1가 91-1	대	46.3	일반상업지역	상업용	노선 상가지대	평지	세로장방형	중로각지	14400000	명보극장	동측 중로변
1020	11140	16000	1	101	4	서울특별시	중구	 인현동1가 101-4	대	152.1	일반상업지역	상업용	후면 상가지대	평지	세로장방형	세로(가)	9350000	명보극장	동측인근
1021	11140	16000	1	102	5	서울특별시	중구	 인현동1가 102-5	대	78.3	일반상업지역	상업용	노선 상가지대	평지	부정형	중로한면	14100000	명보극장남측도로	월편(원일빌딩)
1022	11140	16000	1	109	7	서울특별시	중구	 인현동1가 109-7	대	76	일반상업지역	상업용	후면 상가지대	평지	가로장방형	세로(불)	6100000	스카라극장	동측인근
1023	11140	16000	1	111	5	서울특별시	중구	 인현동1가 111-5	대	39.7	일반상업지역	상업용	후면 상가지대	평지	세로장방형	세로(가)	8930000	스카라극장	동측인근
1024	11140	16000	1	117	0	서울특별시	중구	 인현동1가 117	대	112.4	일반상업지역	상업용	후면 상가지대	평지	정방형	세로(가)	7060000	명보극장	남동측인근
1025	11140	16000	1	124	3	서울특별시	중구	 인현동1가 124-3	대	137.9	일반상업지역	상업용	후면 상가지대	평지	사다리형	세로(불)	5750000	신성상가	서측인근
1026	11140	16000	1	131	3	서울특별시	중구	 인현동1가 131-3	대	25.8	일반상업지역	상업용	후면 상가지대	평지	세로장방형	세로(불)	5230000	신성상가	서측인근
1027	11140	16000	1	132	3	서울특별시	중구	 인현동1가 132-3	대	201.7	일반상업지역	상업용	후면 상가지대	평지	세로장방형	세각(가)	8930000	스카라극장남동측	(영림B/D)
1028	11140	16000	1	133	3	서울특별시	중구	 인현동1가 133-3	대	224.5	일반상업지역	상업용	후면 상가지대	평지	사다리형	세로(불)	6000000	신성상가	서측인근
1029	11140	16000	1	136	5	서울특별시	중구	 인현동1가 136-5	대	46.3	일반상업지역	상업용	후면 상가지대	평지	세로장방형	세로(가)	8250000	신성상가	서측인근
1030	11140	16000	1	142	1	서울특별시	중구	 인현동1가 142-1	대	287.6	일반상업지역	상업용	노선 상가지대	평지	사다리형	중로한면	12500000	매일경제북측로변	(정화빌딩)
1031	11140	16100	1	1	1	서울특별시	중구	 저동2가 1-1	대	66.1	일반상업지역	상업용	노선 상가지대	평지	사다리형	중로한면	12400000	쌍용B/D	북측인근
1032	11140	16100	1	5	3	서울특별시	중구	 저동2가 5-3	대	46.3	일반상업지역	상업용	후면 상가지대	평지	세로장방형	세로(불)	5990000	쌍용빌딩	북측인근
1033	11140	16100	1	10	0	서울특별시	중구	 저동2가 10	대	99.2	일반상업지역	상업용	후면 상가지대	평지	세로장방형	세로(가)	8100000	을지로3가역	남측인근
1034	11140	16100	1	17	1	서울특별시	중구	 저동2가 17-1	대	163	일반상업지역	상업용	노선 상가지대	평지	사다리형	중로한면	12500000	쌍용B/D	북측 도로월편
1035	11140	16100	1	46	2	서울특별시	중구	 저동2가 46-2	대	110.8	일반상업지역	상업용	후면 상가지대	평지	세로장방형	소로한면	8570000	쌍용빌딩	남동측인근
1036	11140	16100	1	47	1	서울특별시	중구	 저동2가 47-1	대	76	일반상업지역	상업용	노선 상가지대	평지	세로장방형	중로각지	11600000	쌍용빌딩	남측 도로월편
1037	11140	16100	1	47	11	서울특별시	중구	 저동2가 47-11	대	184.1	일반상업지역	상업용	후면 상가지대	평지	정방형	세로(가)	8100000	쌍용빌딩남측인근	(금정B/D)
1038	11140	16100	1	48	6	서울특별시	중구	 저동2가 48-6	대	137.5	일반상업지역	상업용	후면 상가지대	평지	가로장방형	세로(가)	9040000	쌍용빌딩	남측인근
1039	11140	16100	1	48	11	서울특별시	중구	 저동2가 48-11	대	269.8	일반상업지역	상업용	후면 상가지대	평지	사다리형	세로(가)	8720000	중부경찰서	동측인근
1040	11140	16100	1	69	2	서울특별시	중구	 저동2가 69-2	대	78.7	일반상업지역	상업용	노선 상가지대	평지	세로장방형	중로한면	11400000	쌍용빌딩	서측도로월편
1042	11140	16100	1	76	11	서울특별시	중구	 저동2가 76-11	대	63.3	일반상업지역	상업용	노선 상가지대	평지	세로장방형	중로한면	11700000	백병원	동측인근
1043	11140	16100	1	77	10	서울특별시	중구	 저동2가 77-10	대	94.3	일반상업지역	상업용	후면 상가지대	평지	가로장방형	세로(불)	5590000	백병원	북동측인근
1044	11140	16100	1	78	0	서울특별시	중구	 저동2가 78	대	148.8	일반상업지역	상업용	노선 상가지대	평지	사다리형	중로한면	12600000	백병원북동측인근	(미원저동B/D)
1045	11140	16100	1	79	9	서울특별시	중구	 저동2가 79-9	대	89.3	일반상업지역	상업용	후면 상가지대	평지	사다리형	세로(불)	6690000	백병원	북동측인근
1046	11140	16100	1	84	11	서울특별시	중구	 저동2가 84-11	대	103.5	일반상업지역	상업용	후면 상가지대	평지	세로장방형	세로(불)	7730000	백병원	동측 도로월편
1047	11140	16100	1	88	5	서울특별시	중구	 저동2가 88-5	대	228.8	일반상업지역	상업용	노선 상가지대	평지	정방형	중로한면	9960000	백병원	남측도로월편
1049	11140	16200	1	44	17	서울특별시	중구	 신당동 44-17	대	124	제2종일반주거지역	상업용	아파트단지주변 상가지대	평지	세로장방형	소로한면	3280000	현대아파트	서측인근
1052	11140	16200	1	50	18	서울특별시	중구	 신당동 50-18	대	149	제2종일반주거지역	상업용	성숙중인 상가지대	평지	사다리형	소로한면	3000000	말일성도교회	동측인근
